file_id,pair_id,topic,task,premise_id,premise_text,hypothesis_id,hypothesis_text,argument_type,original_entailment,original_argument,complex_attack_type,source_file,unique_id,content_length
1,185,Marijuanafree,ARG,14,"First, decriminalizing marijuana possession will enable users to spend more time being high. When people can walk the streets with it in their pockets without fear of arrest, they will have it more often and use it more often. It is hardly an encouraging prospect to think that marijuana users will be high more often. Such a disastrous outcome will put even more pressure on our families, communities, businesses, health services, and law enforcement officials.",1,Individuals should be at liberty to use marijuana.,attack,NO,,,data\1.csv,1_185,512
1,186,Marijuanafree,ARG,15,Marijuana's public health costs violate tax-payer liberties.,1,Individuals should be at liberty to use marijuana.,attack,NO,,,data\1.csv,1_186,110
1,187,Marijuanafree,ARG,16,"Marijuana may indeed have indirect social costs, such as increased healthcare costs, increased risks on the road, and others. But, illegalizing marijuana on this basis risks being seen as arbitrary discrimination against marijuana. Wouldn't you also have to illegalize alcohol, tobacco, and fast food on a similar basis. Certainly, the social costs and risks of these substances can be argued as equivalent to the risks of marijuana consumption. Illegalizing marijuana on the basis of its social costs, therefore, opens the law to accusations of being arbitrary, discriminatory, and of double standards.",15,Marijuana's public health costs violate tax-payer liberties.,attack,NO,,,data\1.csv,1_187,663
1,188,Marijuanafree,ARG,17,"The problem with illegalizing marijuana is that it lumps the most moderate of uses of marijuana in with the worst of abuses. Just like with alcohol, there are scales of use that fall within responsible to irresponsible to abusive categories. The responsible use of marijuana might involve the recreational use of the drug a couple of times a year and in very small doses, such as, a single toke. Does it make sense for such innocuous levels of consumption to be illegal? No. And, yet, in states where marijuana is illegal, such levels of consumption are illegal. Instead of this system, marijuana should be legally regulated like alcohol on the basis of abuse in circumstances where it has the potential to threaten other citizens, such as before driving or operating machinery.",1,Individuals should be at liberty to use marijuana.,support,YES,,,data\1.csv,1_188,828
1,189,Gaymarriage,ARG,2,"Legalizing same-sex marriage would also be a recognition of basic American principles, and would represent the culmination of our nation's commitment to equal rights. It is, some have said, the last major civil-rights milestone yet to be surpassed in our two-century struggle to attain the goals we set for this nation at its formation.",1,Gay marriage is a civil right.,support,YES,,,data\1.csv,1_189,366
1,190,Gaymarriage,ARG,3,"The case for allowing gays to marry begins with equality, pure and simple. Why should one set of loving, consenting adults be denied a right that other such adults have and which, if exercised, will do no damage to anyone else?",1,Gay marriage is a civil right.,support,YES,,,data\1.csv,1_190,257
1,191,Gaymarriage,ARG,4,"State recognition of marriage is not a universal right. States regulate marriage in many ways besides denying men the right to marry men, and women the right to marry women. Roughly half of all states prohibit first cousins from marrying, and all prohibit marriage of closer blood relatives, even if the individuals being married are sterile. In all states, it is illegal to attempt to marry more than one person, or even to pass off more than one person as one's spouse. Some states restrict the marriage of people suffering from syphilis or other venereal diseases. Homosexuals, therefore, are not the only people to be denied the right to marry the person of their choosing.",1,Gay marriage is a civil right.,attack,NO,,,data\1.csv,1_191,707
1,192,Gaymarriage,ARG,5,"The primary intent in restricting marriage to opposite sex couples is to maintain marriage as the institution that fulfils society's need to protect the inherently procreative relationship and its functions for society, and is not to exclude homosexual relationships because they are homosexual. The discrimination involved in the exclusion is a secondary effect which is not desired but unavoidable, and it is justified or excused by the primary purpose which otherwise cannot be realized.",1,Gay marriage is a civil right.,attack,NO,,,data\1.csv,1_192,520
1,193,Gaymarriage,ARG,6,"When we refuse to accord the status of civil right to gays and lesbians marriage, we discourage them from forming the same relationships we encourage for others. And we are also telling them, those who love them, and society as a whole that their relationships are less worthy, less legitimate, less permanent, and less valued. We demean their relationships and we demean them as individuals. I cannot imagine how we benefit as a society by doing so.",1,Gay marriage is a civil right.,support,YES,,,data\1.csv,1_193,480
1,194,Gaymarriage,ARG,7,"When gay people say that this is a civil rights issue, we are referring to matters like the fact that we cannot make medical decisions for our partners in an emergency. Instead, the hospitals are usually forced by state laws to go to the families who may be estranged from us for decades, who are often hostile to us, and totally ignore our wishes for the treatment of our partners. These aren't just theoretical issues, either; they happen with surprising frequency.",1,Gay marriage is a civil right.,support,YES,,,data\1.csv,1_194,497
1,195,Vegetarianism,ARG,2,"Animal life is equivalent in value to human life. Mahatma Gandhi said ""To my mind, the life of a lamb is no less precious than that of a human being"".",1,Humans and animals are of equal value.,support,YES,,,data\1.csv,1_195,188
1,196,Vegetarianism,ARG,3,"Moral status is a-matter-of-degree, and that human and non-human animals have moral status, or intrinsic value, but to different degrees. On this view, moral status, or intrinsic value, of an animal is dependent on, and derived from, its capacity to have a rich life, which is in turn dependent on its experiential capacity. Given that human beings have the capacity to a richer life than other animals, they also have higher intrinsic value or moral status. Similarly, mammals also have higher intrinsic value than birds, which in turn would have higher intrinsic value than reptiles, which has higher intrinsic value than fish, shrimps, etc. I claim that the ""matter-of-degree"" view is the only plausible view on the comparative moral status between humans and non-humans.",2,"Animal life is equivalent in value to human life. Mahatma Gandhi said ""To my mind, the life of a lamb is no less precious than that of a human being"".",attack,NO,,,data\1.csv,1_196,924
